DRUG_NAME,TARGET,TARGET_PATHWAY,TCGA_DESC,GDSC_TISSUE_DESCRIPTOR_2,CANCER_TYPE_MATCHING_TCGA_LABEL,SITE,GDSC_TISSUE_DESCRIPTOR_1,AUC
camptothecin,top1,dna replication,laml,leukemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.650689
camptothecin,top1,dna replication,lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.811154
camptothecin,top1,dna replication,blca,bladder,blca,urinary_tract,urogenital_system,0.782829
camptothecin,top1,dna replication,gbm,glioma,gbm,central_nervous_system,nervous_system,0.953746
camptothecin,top1,dna replication,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.814967
camptothecin,top1,dna replication,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.833618
camptothecin,top1,dna replication,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.957845
camptothecin,top1,dna replication,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.820511
camptothecin,top1,dna replication,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.925567
camptothecin,top1,dna replication,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.874241
camptothecin,top1,dna replication,lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.732613
camptothecin,top1,dna replication,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.722755
camptothecin,top1,dna replication,all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.652814
camptothecin,top1,dna replication,prad,prostate,prad,prostate,urogenital_system,0.745884
camptothecin,top1,dna replication,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.931073
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.780594
camptothecin,top1,dna replication,mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.984153
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.919563
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.945065
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.789701
camptothecin,top1,dna replication,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.700475
camptothecin,top1,dna replication,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.514682
camptothecin,top1,dna replication,brca,breast,brca,breast,breast,0.86077
camptothecin,top1,dna replication,brca,breast,brca,breast,breast,0.950303
camptothecin,top1,dna replication,brca,breast,brca,breast,breast,0.894366
camptothecin,top1,dna replication,brca,breast,brca,breast,breast,0.848713
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.932107
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.949149
camptothecin,top1,dna replication,lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.787756
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.948139
camptothecin,top1,dna replication,ucec,endometrium,ucec,endometrium,urogenital_system,0.94075
camptothecin,top1,dna replication,ucec,endometrium,ucec,endometrium,urogenital_system,0.89799
camptothecin,top1,dna replication,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.566969
camptothecin,top1,dna replication,stad,stomach,stad,stomach,digestive_system,0.975431
camptothecin,top1,dna replication,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.694533
camptothecin,top1,dna replication,lgg,glioma,lgg,central_nervous_system,nervous_system,0.887838
camptothecin,top1,dna replication,lgg,glioma,lgg,central_nervous_system,nervous_system,0.733286
camptothecin,top1,dna replication,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.656629
camptothecin,top1,dna replication,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.557673
camptothecin,top1,dna replication,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.744451
camptothecin,top1,dna replication,meso,mesothelioma,meso,pleura,lung,0.897757
camptothecin,top1,dna replication,brca,breast,brca,breast,breast,0.894333
camptothecin,top1,dna replication,meso,mesothelioma,meso,pleura,lung,0.836827
camptothecin,top1,dna replication,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.611796
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.780355
camptothecin,top1,dna replication,lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.89198
camptothecin,top1,dna replication,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.652554
camptothecin,top1,dna replication,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.614075
camptothecin,top1,dna replication,lgg,glioma,lgg,central_nervous_system,nervous_system,0.88542
camptothecin,top1,dna replication,lgg,glioma,lgg,central_nervous_system,nervous_system,0.95785
camptothecin,top1,dna replication,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.771772
camptothecin,top1,dna replication,lgg,glioma,lgg,central_nervous_system,nervous_system,0.906767
camptothecin,top1,dna replication,stad,stomach,stad,stomach,digestive_system,0.682227
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.901709
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.961677
camptothecin,top1,dna replication,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.855246
camptothecin,top1,dna replication,stad,stomach,stad,stomach,digestive_system,0.885963
camptothecin,top1,dna replication,meso,mesothelioma,meso,pleura,lung,0.94547
camptothecin,top1,dna replication,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.846981
camptothecin,top1,dna replication,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.899924
camptothecin,top1,dna replication,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.623786
camptothecin,top1,dna replication,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.987316
camptothecin,top1,dna replication,meso,mesothelioma,meso,pleura,lung,0.898572
camptothecin,top1,dna replication,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.988235
camptothecin,top1,dna replication,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.866854
camptothecin,top1,dna replication,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.927987
camptothecin,top1,dna replication,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.90079
camptothecin,top1,dna replication,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.702971
camptothecin,top1,dna replication,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.794382
camptothecin,top1,dna replication,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.914111
camptothecin,top1,dna replication,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.677557
camptothecin,top1,dna replication,mb,medulloblastoma,mb,central_nervous_system,nervous_system,0.872325
camptothecin,top1,dna replication,mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.899927
camptothecin,top1,dna replication,kirc,kidney,kirc,kidney,kidney,0.922266
camptothecin,top1,dna replication,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.608972
camptothecin,top1,dna replication,all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.731456
camptothecin,top1,dna replication,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.790411
camptothecin,top1,dna replication,brca,breast,brca,breast,breast,0.893382
camptothecin,top1,dna replication,ov,ovary,ov,ovary,urogenital_system,0.750892
camptothecin,top1,dna replication,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.664621
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.866829
camptothecin,top1,dna replication,stad,stomach,stad,stomach,digestive_system,0.739031
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.771236
camptothecin,top1,dna replication,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.58086
camptothecin,top1,dna replication,all,leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.654536
camptothecin,top1,dna replication,blca,bladder,blca,urinary_tract,urogenital_system,0.968171
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.940468
camptothecin,top1,dna replication,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.629934
camptothecin,top1,dna replication,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.957303
camptothecin,top1,dna replication,gbm,glioma,gbm,central_nervous_system,nervous_system,0.773975
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.871932
camptothecin,top1,dna replication,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.889018
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.565065
camptothecin,top1,dna replication,lihc,liver,lihc,liver,digestive_system,0.882896
camptothecin,top1,dna replication,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.804453
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.847169
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.910411
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.788255
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.942497
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.881617
camptothecin,top1,dna replication,lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.814629
camptothecin,top1,dna replication,gbm,glioma,gbm,central_nervous_system,nervous_system,0.892364
camptothecin,top1,dna replication,ucec,endometrium,ucec,endometrium,urogenital_system,0.890382
camptothecin,top1,dna replication,lihc,liver,lihc,liver,digestive_system,0.982334
camptothecin,top1,dna replication,lihc,liver,lihc,liver,digestive_system,0.903043
camptothecin,top1,dna replication,lihc,liver,lihc,liver,digestive_system,0.955283
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.933096
camptothecin,top1,dna replication,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.634795
camptothecin,top1,dna replication,acc,adrenal_gland,acc,adrenal_gland,kidney,0.703307
camptothecin,top1,dna replication,gbm,glioma,gbm,central_nervous_system,nervous_system,0.891459
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.957966
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.914248
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.87172
camptothecin,top1,dna replication,blca,bladder,blca,urinary_tract,urogenital_system,0.958653
camptothecin,top1,dna replication,lgg,glioma,lgg,central_nervous_system,nervous_system,0.752083
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.733662
camptothecin,top1,dna replication,ov,ovary,ov,ovary,urogenital_system,0.929013
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.927915
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.862077
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.872369
camptothecin,top1,dna replication,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.681963
camptothecin,top1,dna replication,stad,stomach,stad,stomach,digestive_system,0.913106
camptothecin,top1,dna replication,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.855307
camptothecin,top1,dna replication,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.818132
camptothecin,top1,dna replication,unclassified,ovary,unable to classify,ovary,urogenital_system,0.711046
camptothecin,top1,dna replication,brca,breast,brca,breast,breast,0.957942
camptothecin,top1,dna replication,kirc,kidney,kirc,kidney,kidney,0.940286
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.896993
camptothecin,top1,dna replication,paad,pancreas,paad,pancreas,pancreas,0.864221
camptothecin,top1,dna replication,gbm,glioma,gbm,central_nervous_system,nervous_system,0.897592
camptothecin,top1,dna replication,brca,breast,brca,breast,breast,0.982386
camptothecin,top1,dna replication,kirc,kidney,kirc,kidney,kidney,0.841789
camptothecin,top1,dna replication,unclassified,ovary,unable to classify,ovary,urogenital_system,0.957829
camptothecin,top1,dna replication,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.974484
camptothecin,top1,dna replication,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.928746
camptothecin,top1,dna replication,lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.684851
camptothecin,top1,dna replication,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.649825
camptothecin,top1,dna replication,paad,pancreas,paad,pancreas,pancreas,0.823324
camptothecin,top1,dna replication,ov,ovary,ov,ovary,urogenital_system,0.77155
camptothecin,top1,dna replication,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.842527
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.882542
camptothecin,top1,dna replication,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.676725
camptothecin,top1,dna replication,thca,thyroid,thca,thyroid,thyroid,0.836663
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.951408
camptothecin,top1,dna replication,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.709675
camptothecin,top1,dna replication,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.589212
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.971441
camptothecin,top1,dna replication,ucec,endometrium,ucec,endometrium,urogenital_system,0.922657
camptothecin,top1,dna replication,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.763434
camptothecin,top1,dna replication,gbm,glioma,gbm,central_nervous_system,nervous_system,0.960839
camptothecin,top1,dna replication,kirc,kidney,kirc,kidney,kidney,0.830947
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.936361
camptothecin,top1,dna replication,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.990913
camptothecin,top1,dna replication,paad,pancreas,paad,pancreas,pancreas,0.954107
camptothecin,top1,dna replication,brca,breast,brca,breast,breast,0.838452
camptothecin,top1,dna replication,lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.606849
camptothecin,top1,dna replication,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.834301
camptothecin,top1,dna replication,ucec,endometrium,ucec,endometrium,urogenital_system,0.979106
camptothecin,top1,dna replication,lihc,liver,lihc,liver,digestive_system,0.846133
camptothecin,top1,dna replication,unclassified,lung_nsclc_not specified,unable to classify,lung,lung_nsclc,0.921551
camptothecin,top1,dna replication,brca,breast,brca,breast,breast,0.929537
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.915227
camptothecin,top1,dna replication,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.774899
camptothecin,top1,dna replication,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.817685
camptothecin,top1,dna replication,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.790279
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.715746
camptothecin,top1,dna replication,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.854478
camptothecin,top1,dna replication,coread,large_intestine,coad/read,large_intestine,large_intestine,0.966954
camptothecin,top1,dna replication,paad,pancreas,paad,pancreas,pancreas,0.915518
camptothecin,top1,dna replication,brca,breast,brca,breast,breast,0.856816
camptothecin,top1,dna replication,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.807564
camptothecin,top1,dna replication,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.733277
camptothecin,top1,dna replication,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.850711
camptothecin,top1,dna replication,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.791295
camptothecin,top1,dna replication,kirc,kidney,kirc,kidney,kidney,0.905716
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.816266
camptothecin,top1,dna replication,kirc,kidney,kirc,kidney,kidney,0.850184
camptothecin,top1,dna replication,stad,stomach,stad,stomach,digestive_system,0.836042
camptothecin,top1,dna replication,blca,bladder,blca,urinary_tract,urogenital_system,0.695124
camptothecin,top1,dna replication,brca,breast,brca,breast,breast,0.780994
camptothecin,top1,dna replication,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.589857
camptothecin,top1,dna replication,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.734915
camptothecin,top1,dna replication,skcm,melanoma,skcm,skin,skin,0.928596
camptothecin,top1,dna replication,gbm,glioma,gbm,central_nervous_system,nervous_system,0.657518
camptothecin,top1,dna replication,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.730565
camptothecin,top1,dna replication,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.563173
camptothecin,top1,dna replication,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.85414
camptothecin,top1,dna replication,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.616412
